time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1940-12-18,-1.6,-6.4,-3.8,0.00,0.00,0.00,6.42,0.48
1940-12-19,0.9,-6.1,-2.2,0.00,0.00,0.00,3.98,0.39
1940-12-20,1.1,-2.6,-0.6,0.00,0.00,0.00,4.81,0.46
1940-12-21,0.6,-6.1,-2.1,0.00,0.00,0.00,6.15,0.54
1940-12-22,0.9,-5.4,-2.1,0.00,0.00,0.00,6.09,0.64
1940-12-23,-2.0,-5.7,-3.8,0.90,0.00,0.63,5.77,0.68
1940-12-24,-1.1,-7.8,-4.3,0.00,0.00,0.00,5.47,0.58
1940-12-25,1.8,-5.1,-2.0,0.00,0.00,0.00,5.99,0.63
1940-12-26,0.9,-6.6,-3.8,0.00,0.00,0.00,5.77,0.48
1940-12-27,-1.0,-7.8,-5.0,0.00,0.00,0.00,6.24,0.47
1940-12-28,2.3,-6.5,-3.7,0.00,0.00,0.00,6.69,0.57
1940-12-29,3.6,-6.2,-2.6,0.00,0.00,0.00,6.48,0.54
1940-12-30,4.7,-4.9,-1.7,0.10,0.10,0.00,5.80,0.55
1940-12-31,3.7,-4.7,-0.4,0.00,0.00,0.00,4.37,0.42
1941-01-01,4.2,-0.8,1.3,3.70,0.40,2.31,5.93,0.47
1941-01-02,1.5,-3.6,-1.2,18.50,18.40,0.07,0.73,0.16
1941-01-03,3.7,1.3,2.4,30.60,30.60,0.00,1.00,0.21
1941-01-04,4.2,1.3,2.4,17.00,17.00,0.00,2.41,0.30
1941-01-05,4.4,-2.5,2.1,2.20,1.50,0.49,4.32,0.44
1941-01-06,2.5,-4.2,-0.7,0.00,0.00,0.00,4.49,0.41
1941-01-07,0.1,-5.2,-2.9,0.00,0.00,0.00,4.40,0.36
1941-01-08,-1.1,-9.1,-4.5,0.00,0.00,0.00,5.79,0.39
1941-01-09,1.1,-5.8,-2.4,2.90,0.00,2.03,4.40,0.47
1941-01-10,-0.1,-11.5,-3.0,4.20,0.00,2.94,5.85,0.48
1941-01-11,-2.0,-12.0,-8.5,0.00,0.00,0.00,7.06,0.46
1941-01-12,1.6,-12.5,-6.7,0.00,0.00,0.00,6.92,0.55
1941-01-13,-1.2,-10.7,-6.5,0.00,0.00,0.00,7.38,0.54
1941-01-14,-3.5,-15.0,-10.2,0.00,0.00,0.00,6.63,0.44
1941-01-15,-3.0,-10.1,-6.6,0.00,0.00,0.00,5.25,0.40
1941-01-16,-2.4,-13.7,-6.6,10.70,0.00,7.49,1.50,0.19
1941-01-17,0.1,-7.1,-3.2,0.70,0.00,0.49,4.74,0.66
1941-01-18,-4.0,-13.4,-8.7,0.00,0.00,0.00,8.28,0.58
1941-01-19,-1.9,-12.0,-5.6,0.30,0.00,0.21,3.72,0.33
1941-01-20,0.5,-8.2,-4.0,0.20,0.10,0.07,3.74,0.35
1941-01-21,5.2,-1.6,2.4,1.70,1.70,0.00,3.33,0.42
1941-01-22,3.4,1.7,2.6,18.70,18.70,0.00,1.50,0.24
1941-01-23,5.2,1.7,3.0,0.40,0.40,0.00,4.79,0.50
1941-01-24,5.2,0.1,2.3,0.90,0.90,0.00,7.36,0.70
1941-01-25,3.9,-1.8,0.9,0.20,0.20,0.00,5.20,0.53
1941-01-26,7.2,-2.5,1.1,0.00,0.00,0.00,7.71,0.80
1941-01-27,4.5,-3.3,-0.1,0.00,0.00,0.00,7.99,0.75
1941-01-28,1.3,-1.0,0.2,2.80,0.50,1.61,3.46,0.41
1941-01-29,0.9,-1.6,-0.2,1.20,0.00,0.84,5.08,0.47
1941-01-30,0.1,-3.0,-1.7,0.00,0.00,0.00,7.11,0.60
1941-01-31,-0.4,-2.5,-1.7,11.90,0.00,8.33,2.41,0.30
1941-02-01,1.1,-5.3,-1.0,3.10,0.00,2.17,7.70,0.65
1941-02-02,-1.2,-9.6,-6.3,0.00,0.00,0.00,7.51,0.57
1941-02-03,-0.4,-10.4,-4.7,4.50,0.60,2.73,3.39,0.36
1941-02-04,1.0,-0.6,0.2,12.60,5.70,4.83,1.61,0.25
1941-02-05,0.7,-4.4,-1.3,1.60,0.60,0.70,6.56,0.62
1941-02-06,-0.5,-10.6,-6.0,0.00,0.00,0.00,10.18,0.78
1941-02-07,1.9,-10.9,-5.5,0.00,0.00,0.00,10.89,0.87
1941-02-08,5.0,-8.2,-2.9,0.00,0.00,0.00,10.70,0.98
1941-02-09,6.2,-7.9,-1.1,0.00,0.00,0.00,10.70,1.05
1941-02-10,6.8,-3.6,0.7,0.00,0.00,0.00,11.08,1.11
1941-02-11,5.4,-2.8,0.5,0.00,0.00,0.00,9.91,0.99
1941-02-12,3.7,-2.7,0.1,0.20,0.20,0.00,5.18,0.57
1941-02-13,4.5,1.3,3.1,2.70,2.70,0.00,3.20,0.42
1941-02-14,6.8,1.4,3.8,1.10,1.10,0.00,8.32,0.91
1941-02-15,9.4,0.4,5.6,5.50,5.50,0.00,8.13,0.94
1941-02-16,7.7,0.0,4.1,11.80,11.80,0.00,1.20,0.38
1941-02-17,5.9,2.2,3.9,16.10,15.10,0.70,2.02,0.32
1941-02-18,7.4,1.7,4.2,1.30,1.30,0.00,5.60,0.66
1941-02-19,7.9,-0.9,2.2,0.00,0.00,0.00,8.82,1.00
1941-02-20,7.1,-2.1,2.2,1.30,1.30,0.00,6.02,0.72
1941-02-21,11.0,0.6,4.5,2.30,2.30,0.00,13.11,1.78
1941-02-22,8.9,-2.2,2.5,0.00,0.00,0.00,13.47,2.04
1941-02-23,7.0,-1.0,3.1,0.10,0.00,0.07,8.10,1.08
1941-02-24,8.3,-2.6,2.5,0.00,0.00,0.00,13.52,1.52
1941-02-25,10.0,-2.0,3.6,0.20,0.20,0.00,14.28,1.93
1941-02-26,7.6,-2.0,3.2,0.00,0.00,0.00,10.86,1.43
1941-02-27,8.6,-2.2,3.2,0.00,0.00,0.00,12.22,1.46
1941-02-28,7.9,0.2,3.3,0.00,0.00,0.00,9.77,1.22
1941-03-01,11.5,-0.5,4.7,0.20,0.20,0.00,10.73,1.38
1941-03-02,12.9,0.3,6.4,0.00,0.00,0.00,13.57,1.79
1941-03-03,11.4,1.8,7.1,1.50,1.50,0.00,6.90,1.01
1941-03-04,8.5,6.6,7.6,12.60,12.60,0.00,1.97,0.42
1941-03-05,12.1,2.2,7.1,14.70,14.70,0.00,9.37,1.35
1941-03-06,11.9,-0.9,5.4,0.00,0.00,0.00,14.58,1.95
1941-03-07,12.0,1.0,6.4,0.40,0.40,0.00,8.79,1.38
1941-03-08,9.1,5.6,7.7,35.20,35.20,0.00,1.82,0.53
1941-03-09,11.2,3.9,7.2,6.10,6.10,0.00,13.07,1.71
1941-03-10,11.9,-0.1,5.5,0.20,0.20,0.00,14.97,1.93
1941-03-11,15.2,1.1,7.4,0.00,0.00,0.00,16.24,2.27
1941-03-12,13.6,1.2,6.5,0.00,0.00,0.00,17.03,2.32
1941-03-13,8.3,4.2,5.9,0.00,0.00,0.00,8.96,1.39
1941-03-14,9.7,1.3,5.0,0.00,0.00,0.00,15.31,1.92
1941-03-15,12.4,-0.6,5.5,0.00,0.00,0.00,17.54,2.31
1941-03-16,14.3,0.1,6.6,0.00,0.00,0.00,17.50,2.38
1941-03-17,13.1,0.4,6.4,1.30,1.30,0.00,15.34,2.04
1941-03-18,6.4,-0.1,3.2,10.80,4.90,4.13,14.97,1.59
1941-03-19,9.0,-3.5,1.9,0.00,0.00,0.00,19.00,2.17
1941-03-20,11.5,-5.1,3.5,0.00,0.00,0.00,19.08,2.43
1941-03-21,14.4,-3.5,4.7,0.00,0.00,0.00,19.05,2.48
1941-03-22,14.7,1.0,7.3,0.00,0.00,0.00,19.47,2.57
1941-03-23,18.5,3.6,9.4,0.00,0.00,0.00,18.23,2.76
1941-03-24,14.8,3.9,9.2,0.00,0.00,0.00,19.79,2.85
1941-03-25,13.2,5.2,8.1,0.30,0.30,0.00,16.90,2.21
1941-03-26,15.5,3.3,9.3,0.00,0.00,0.00,18.33,2.61
1941-03-27,17.2,3.3,10.3,0.00,0.00,0.00,18.90,2.75
1941-03-28,11.6,7.8,10.1,2.30,2.30,0.00,7.75,1.19
1941-03-29,15.9,6.4,11.4,3.70,3.70,0.00,15.09,2.24
1941-03-30,11.1,4.7,7.8,7.40,7.40,0.00,4.30,0.74
1941-03-31,14.1,7.9,10.9,6.00,6.00,0.00,12.14,1.75
1941-04-01,12.0,3.7,8.4,0.80,0.80,0.00,13.23,1.84
1941-04-02,8.9,4.9,6.9,12.90,12.90,0.00,4.03,0.67
1941-04-03,14.2,2.9,7.8,0.10,0.10,0.00,16.64,2.29
1941-04-04,15.6,3.3,9.7,0.00,0.00,0.00,16.16,2.39
1941-04-05,11.7,8.5,9.9,11.20,11.20,0.00,2.38,0.57
1941-04-06,12.0,7.5,9.9,17.90,17.90,0.00,3.42,0.72
1941-04-07,12.7,7.1,9.6,19.70,19.70,0.00,7.16,1.20
1941-04-08,13.6,5.4,9.1,1.00,1.00,0.00,18.81,2.82
1941-04-09,9.5,3.2,6.6,9.70,8.50,0.84,13.11,1.78
1941-04-10,6.1,0.3,3.8,4.70,1.40,2.31,18.15,2.17
1941-04-11,8.1,-2.4,3.0,1.60,0.50,0.77,23.08,2.68
1941-04-12,12.6,-2.1,5.4,0.00,0.00,0.00,24.16,3.17
1941-04-13,16.2,0.6,8.8,0.00,0.00,0.00,22.96,3.31
1941-04-14,15.7,4.6,10.4,0.00,0.00,0.00,15.89,2.52
1941-04-15,13.8,6.9,9.9,0.00,0.00,0.00,13.30,1.97
1941-04-16,15.3,6.2,10.8,0.70,0.70,0.00,17.48,2.63
1941-04-17,16.2,7.5,11.5,2.30,2.30,0.00,12.37,2.04
1941-04-18,16.6,6.6,11.5,0.20,0.20,0.00,18.02,2.81
1941-04-19,15.1,8.0,11.6,0.50,0.50,0.00,19.16,2.84
1941-04-20,19.0,5.0,12.4,0.00,0.00,0.00,17.92,2.94
1941-04-21,20.3,8.8,14.5,0.00,0.00,0.00,23.34,3.83
1941-04-22,17.7,6.5,12.8,0.60,0.60,0.00,20.80,3.28
1941-04-23,18.3,8.2,13.1,1.40,1.40,0.00,14.91,2.47
1941-04-24,14.1,9.2,11.8,0.70,0.70,0.00,7.29,1.30
1941-04-25,11.8,8.8,10.0,35.90,35.90,0.00,1.90,0.65
1941-04-26,13.7,9.1,11.2,12.90,12.90,0.00,7.25,1.34
1941-04-27,14.0,7.4,10.9,4.90,4.90,0.00,15.24,2.33
1941-04-28,16.7,7.7,11.9,1.00,1.00,0.00,19.78,3.08
1941-04-29,18.4,8.5,13.3,6.50,6.50,0.00,17.12,2.80
1941-04-30,15.6,8.3,12.6,0.00,0.00,0.00,13.62,2.19
1941-05-01,15.1,9.5,12.0,11.50,11.50,0.00,6.78,1.14
1941-05-02,20.7,6.0,13.3,0.50,0.50,0.00,23.96,3.76
1941-05-03,18.5,6.0,12.3,0.90,0.90,0.00,24.20,3.68
1941-05-04,13.4,6.1,9.3,13.60,13.60,0.00,19.61,2.60
1941-05-05,15.0,4.1,10.1,1.20,1.20,0.00,24.21,3.57
1941-05-06,15.4,5.5,10.7,0.00,0.00,0.00,23.67,3.51
1941-05-07,16.8,3.8,11.0,0.50,0.50,0.00,16.47,2.70
1941-05-08,15.9,6.2,11.1,4.30,4.30,0.00,19.23,2.91
1941-05-09,15.0,9.1,11.8,0.80,0.80,0.00,13.38,2.33
1941-05-10,16.4,9.2,12.3,0.20,0.20,0.00,16.66,2.66
1941-05-11,18.0,7.0,12.5,3.20,3.20,0.00,20.65,3.24
1941-05-12,12.5,7.1,10.0,25.50,25.50,0.00,8.63,1.44
1941-05-13,18.3,4.2,11.8,0.50,0.50,0.00,25.51,4.06
1941-05-14,22.5,4.2,14.2,0.00,0.00,0.00,26.47,4.47
1941-05-15,21.2,6.6,14.7,0.00,0.00,0.00,23.08,3.95
1941-05-16,17.9,8.8,13.7,0.70,0.70,0.00,15.94,2.61
1941-05-17,15.3,10.4,13.0,2.40,2.40,0.00,6.11,1.22
1941-05-18,16.7,12.5,14.5,9.30,9.30,0.00,11.09,1.89
1941-05-19,19.6,12.4,15.4,16.20,16.20,0.00,11.34,1.87
1941-05-20,17.9,8.9,13.0,5.10,5.10,0.00,19.96,3.21
1941-05-21,21.8,6.1,14.3,0.60,0.60,0.00,26.75,4.35
1941-05-22,21.6,10.9,16.3,0.00,0.00,0.00,25.00,4.22
1941-05-23,21.7,12.3,16.8,2.70,2.70,0.00,16.33,2.89
1941-05-24,20.6,9.4,14.7,5.90,5.90,0.00,17.32,2.94
1941-05-25,19.5,10.9,15.1,11.90,11.90,0.00,13.16,2.37
1941-05-26,18.3,11.6,15.0,6.60,6.60,0.00,16.77,2.84
1941-05-27,19.1,12.7,15.6,11.30,11.30,0.00,15.30,2.55
1941-05-28,19.1,12.3,15.8,6.10,6.10,0.00,13.35,2.32
1941-05-29,20.2,9.5,15.0,2.40,2.40,0.00,21.59,3.61
1941-05-30,22.8,9.9,16.5,0.00,0.00,0.00,27.08,4.71
1941-05-31,19.9,10.7,15.5,1.80,1.80,0.00,20.41,3.41
1941-06-01,23.5,8.8,17.5,0.00,0.00,0.00,25.26,4.38
1941-06-02,24.0,12.0,19.0,0.00,0.00,0.00,22.38,4.07
1941-06-03,28.3,13.7,21.2,0.00,0.00,0.00,27.24,5.19
1941-06-04,27.0,11.6,20.5,0.30,0.30,0.00,25.35,4.80
1941-06-05,26.0,16.6,20.8,0.10,0.10,0.00,24.78,4.61
1941-06-06,21.5,14.0,17.3,0.70,0.70,0.00,21.72,3.61
1941-06-07,22.1,11.7,17.1,10.40,10.40,0.00,22.41,3.88
1941-06-08,18.9,14.0,16.0,10.80,10.80,0.00,9.15,1.67
1941-06-09,20.4,9.9,15.7,1.60,1.60,0.00,17.74,3.07
1941-06-10,19.3,13.9,16.3,27.40,27.40,0.00,11.33,1.83
1941-06-11,18.0,13.9,15.9,12.30,12.30,0.00,11.30,2.00
1941-06-12,21.4,12.4,17.4,0.80,0.80,0.00,24.62,4.26
1941-06-13,19.0,13.7,16.2,3.10,3.10,0.00,10.91,1.91
1941-06-14,18.7,12.1,15.2,1.40,1.40,0.00,19.11,3.08
1941-06-15,20.3,12.5,16.4,0.70,0.70,0.00,24.49,4.12
1941-06-16,22.3,10.8,17.5,0.40,0.40,0.00,24.21,4.29
1941-06-17,24.4,12.2,18.6,0.30,0.30,0.00,26.05,4.66
1941-06-18,24.5,13.9,19.4,1.40,1.40,0.00,23.09,4.26
1941-06-19,27.1,14.3,21.0,0.00,0.00,0.00,25.95,4.85
1941-06-20,30.6,16.8,23.8,0.00,0.00,0.00,27.73,5.59
1941-06-21,28.6,16.3,23.3,0.00,0.00,0.00,26.45,5.19
1941-06-22,26.9,17.9,22.8,2.50,2.50,0.00,22.31,4.30
1941-06-23,27.8,18.1,22.8,1.00,1.00,0.00,23.91,4.63
1941-06-24,28.9,17.0,23.2,5.10,5.10,0.00,22.26,4.45
1941-06-25,29.1,17.1,22.8,4.40,4.40,0.00,20.88,4.11
1941-06-26,29.5,18.9,24.0,1.90,1.90,0.00,24.69,4.87
1941-06-27,28.4,19.1,23.9,3.20,3.20,0.00,21.28,4.25
1941-06-28,30.7,18.2,24.6,0.50,0.50,0.00,26.93,5.43
1941-06-29,25.5,17.4,21.8,2.20,2.20,0.00,26.67,5.00
1941-06-30,25.4,12.9,19.6,4.20,4.20,0.00,24.23,4.49
1941-07-01,25.7,12.5,19.7,2.30,2.30,0.00,24.74,4.66
1941-07-02,27.6,13.0,20.9,0.70,0.70,0.00,27.26,5.12
1941-07-03,26.1,16.2,20.9,2.10,2.10,0.00,24.83,4.77
1941-07-04,28.7,14.6,22.1,0.00,0.00,0.00,27.32,5.42
1941-07-05,29.3,17.1,23.2,0.00,0.00,0.00,26.56,5.15
1941-07-06,27.5,16.9,22.3,4.30,4.30,0.00,23.75,4.57
1941-07-07,28.5,18.9,23.4,0.00,0.00,0.00,22.18,4.43
1941-07-08,27.0,18.7,22.8,1.70,1.70,0.00,18.21,4.26
1941-07-09,27.5,17.8,22.3,0.60,0.60,0.00,22.36,4.55
1941-07-10,28.5,17.0,23.0,0.40,0.40,0.00,20.87,4.18
1941-07-11,27.9,20.0,23.1,4.00,4.00,0.00,18.40,3.60
1941-07-12,30.3,17.6,23.6,4.20,4.20,0.00,22.28,4.40
1941-07-13,29.4,18.6,24.0,0.50,0.50,0.00,22.67,4.46
1941-07-14,29.2,18.6,24.4,0.00,0.00,0.00,25.74,5.17
1941-07-15,28.5,18.8,23.6,0.00,0.00,0.00,24.50,4.81
1941-07-16,23.8,17.0,20.7,2.50,2.50,0.00,18.57,3.55
1941-07-17,27.2,15.7,21.5,0.00,0.00,0.00,28.47,6.80
1941-07-18,27.7,15.7,22.1,0.00,0.00,0.00,28.33,5.70
1941-07-19,27.3,16.4,22.2,0.00,0.00,0.00,25.87,5.05
1941-07-20,23.3,17.3,20.5,9.50,9.50,0.00,18.70,3.41
1941-07-21,26.9,14.8,21.5,1.20,1.20,0.00,25.48,4.86
1941-07-22,26.9,16.8,22.0,2.20,2.20,0.00,21.27,4.24
1941-07-23,27.4,17.1,22.3,0.00,0.00,0.00,21.18,4.28
1941-07-24,29.5,18.5,23.7,1.40,1.40,0.00,25.27,4.90
1941-07-25,31.3,18.5,24.7,0.00,0.00,0.00,26.13,5.17
1941-07-26,31.2,20.4,25.9,0.00,0.00,0.00,24.16,4.97
1941-07-27,29.2,21.8,25.4,6.70,6.70,0.00,23.48,4.92
1941-07-28,23.9,17.7,20.5,23.90,23.90,0.00,13.30,2.54
1941-07-29,27.8,16.0,22.0,0.60,0.60,0.00,24.24,4.64
1941-07-30,24.1,16.5,20.5,4.40,4.40,0.00,20.07,3.65
1941-07-31,20.2,16.3,18.5,11.00,11.00,0.00,12.11,2.27
1941-08-01,22.6,12.5,17.9,0.00,0.00,0.00,15.61,2.81
1941-08-02,25.4,14.2,20.1,0.00,0.00,0.00,19.46,3.65
1941-08-03,27.6,15.9,21.9,0.00,0.00,0.00,24.21,4.54
1941-08-04,24.4,17.2,20.4,2.20,2.20,0.00,18.25,3.32
1941-08-05,26.4,15.5,21.2,0.00,0.00,0.00,25.33,4.71
1941-08-06,25.4,16.6,20.3,1.90,1.90,0.00,26.37,5.75
1941-08-07,21.4,11.4,17.0,0.10,0.10,0.00,24.27,4.24
1941-08-08,22.0,11.8,17.5,0.30,0.30,0.00,23.62,4.21
1941-08-09,24.5,16.2,19.4,0.00,0.00,0.00,20.55,3.98
1941-08-10,25.3,12.9,19.2,0.20,0.20,0.00,22.90,4.28
1941-08-11,28.0,14.6,21.8,0.00,0.00,0.00,24.36,4.61
1941-08-12,28.2,16.5,22.1,0.00,0.00,0.00,22.91,4.33
1941-08-13,22.3,17.3,19.7,4.00,4.00,0.00,14.07,2.55
1941-08-14,27.6,14.8,21.0,0.30,0.30,0.00,22.84,4.31
1941-08-15,27.7,16.6,22.2,0.10,0.10,0.00,20.46,3.95
1941-08-16,27.5,17.7,22.3,0.00,0.00,0.00,23.61,4.51
1941-08-17,29.5,14.9,22.2,0.00,0.00,0.00,22.32,4.40
1941-08-18,29.1,17.5,23.6,0.10,0.10,0.00,22.61,4.66
1941-08-19,27.6,18.2,23.1,0.10,0.10,0.00,21.95,4.36
1941-08-20,26.4,17.5,20.9,14.20,14.20,0.00,16.65,3.19
1941-08-21,25.2,15.5,20.0,4.90,4.90,0.00,22.81,4.26
1941-08-22,24.0,15.6,19.8,0.00,0.00,0.00,17.46,3.38
1941-08-23,25.8,13.5,20.1,0.00,0.00,0.00,18.45,3.38
1941-08-24,27.5,16.9,22.0,0.00,0.00,0.00,21.78,4.20
1941-08-25,28.6,15.7,22.6,0.00,0.00,0.00,22.23,4.34
1941-08-26,29.2,19.6,23.8,0.10,0.10,0.00,19.26,3.86
1941-08-27,27.3,17.9,22.4,1.70,1.70,0.00,21.04,4.14
1941-08-28,25.1,17.2,20.5,0.00,0.00,0.00,16.10,3.20
1941-08-29,26.4,15.6,20.5,5.60,5.60,0.00,15.70,3.06
1941-08-30,23.9,14.3,19.1,5.60,5.60,0.00,20.79,3.79
1941-08-31,23.7,13.1,18.2,4.70,4.70,0.00,22.01,4.61
1941-09-01,25.2,13.4,18.8,0.00,0.00,0.00,22.74,5.54
1941-09-02,24.2,9.9,17.3,0.00,0.00,0.00,22.59,4.45
1941-09-03,25.1,11.0,17.8,0.00,0.00,0.00,21.74,3.95
1941-09-04,26.5,10.8,18.9,0.00,0.00,0.00,21.29,3.81
1941-09-05,26.5,14.8,20.4,0.00,0.00,0.00,20.14,3.75
1941-09-06,27.4,15.7,21.2,0.00,0.00,0.00,19.83,3.68
1941-09-07,28.6,14.3,21.4,0.30,0.30,0.00,18.28,3.69
1941-09-08,22.9,15.9,20.2,2.00,2.00,0.00,14.86,2.89
1941-09-09,21.0,11.9,17.2,5.80,5.80,0.00,18.08,3.51
1941-09-10,21.2,11.4,16.0,0.00,0.00,0.00,15.83,3.19
1941-09-11,21.3,9.3,15.6,0.00,0.00,0.00,19.66,3.25
1941-09-12,23.0,12.7,17.4,0.60,0.60,0.00,19.93,3.47
1941-09-13,22.0,9.6,15.5,3.50,3.50,0.00,19.20,3.30
1941-09-14,22.5,8.8,14.9,3.20,3.20,0.00,18.97,3.37
1941-09-15,24.7,10.4,16.8,0.00,0.00,0.00,19.34,3.75
1941-09-16,19.1,9.5,13.9,6.50,6.50,0.00,16.21,2.79
1941-09-17,19.7,7.8,13.9,0.00,0.00,0.00,19.23,3.21
1941-09-18,21.8,7.5,14.4,0.00,0.00,0.00,18.80,3.36
1941-09-19,19.1,10.3,14.7,0.00,0.00,0.00,16.02,2.90
1941-09-20,20.0,11.2,15.4,0.00,0.00,0.00,15.19,2.76
1941-09-21,20.3,10.8,15.1,0.00,0.00,0.00,16.38,2.80
1941-09-22,22.6,10.3,15.7,0.00,0.00,0.00,17.33,2.93
1941-09-23,25.7,8.8,17.3,0.00,0.00,0.00,17.82,3.27
1941-09-24,25.6,11.2,18.0,0.00,0.00,0.00,17.33,3.22
1941-09-25,26.0,9.7,18.5,0.00,0.00,0.00,17.38,3.24
1941-09-26,24.8,12.3,18.4,0.00,0.00,0.00,16.29,3.03
1941-09-27,22.8,13.9,18.2,1.10,1.10,0.00,10.76,2.26
1941-09-28,21.8,14.0,17.1,1.50,1.50,0.00,12.38,2.16
1941-09-29,21.5,11.4,16.4,5.00,5.00,0.00,8.88,1.72
1941-09-30,16.9,14.6,15.8,29.20,29.20,0.00,1.71,0.67
1941-10-01,18.0,12.4,15.1,4.80,4.80,0.00,10.36,1.64
1941-10-02,18.6,8.0,14.1,0.30,0.30,0.00,9.64,1.58
1941-10-03,17.2,13.4,15.6,1.70,1.70,0.00,5.18,0.99
1941-10-04,19.4,15.0,16.8,0.10,0.10,0.00,10.53,1.72
1941-10-05,20.9,12.8,16.6,0.00,0.00,0.00,14.82,2.38
1941-10-06,20.2,12.3,16.2,0.00,0.00,0.00,13.82,2.18
1941-10-07,19.3,14.5,17.0,0.40,0.40,0.00,12.70,2.07
1941-10-08,19.9,14.6,16.9,0.00,0.00,0.00,11.27,1.90
1941-10-09,21.7,11.0,16.2,0.10,0.10,0.00,14.16,2.30
1941-10-10,23.3,11.8,17.2,0.00,0.00,0.00,14.09,2.48
1941-10-11,19.6,12.7,16.1,0.00,0.00,0.00,11.15,1.85
1941-10-12,19.7,10.2,14.6,0.00,0.00,0.00,14.98,3.31
1941-10-13,15.0,3.3,9.0,0.00,0.00,0.00,14.59,2.27
1941-10-14,12.9,1.9,8.0,0.00,0.00,0.00,10.30,1.48
1941-10-15,15.9,7.8,11.3,0.00,0.00,0.00,11.24,1.70
1941-10-16,17.1,2.7,10.2,0.00,0.00,0.00,13.73,2.06
1941-10-17,16.8,5.6,11.1,0.00,0.00,0.00,12.43,1.83
1941-10-18,18.1,6.4,11.8,0.00,0.00,0.00,11.11,1.68
1941-10-19,22.5,9.2,14.8,0.00,0.00,0.00,12.76,2.69
1941-10-20,20.8,10.2,15.2,0.00,0.00,0.00,12.68,2.18
1941-10-21,20.8,10.8,14.9,0.00,0.00,0.00,12.02,1.95
1941-10-22,19.8,7.6,12.9,0.20,0.20,0.00,11.72,1.85
1941-10-23,10.2,6.1,8.5,16.40,16.40,0.00,3.61,0.65
1941-10-24,8.4,4.0,5.8,3.80,3.70,0.07,7.34,0.96
1941-10-25,9.8,0.9,5.5,1.80,1.70,0.07,11.63,1.42
1941-10-26,10.0,0.7,5.5,0.00,0.00,0.00,8.92,1.17
1941-10-27,13.1,3.3,8.0,0.00,0.00,0.00,9.87,1.91
1941-10-28,8.8,1.7,5.8,0.00,0.00,0.00,8.69,1.55
1941-10-29,11.1,1.5,6.1,0.40,0.40,0.00,11.30,1.35
1941-10-30,4.2,2.5,3.3,16.70,12.00,3.29,2.03,0.66
1941-10-31,8.3,-2.1,3.0,0.00,0.00,0.00,11.06,1.50
1941-11-01,7.9,-4.0,1.2,0.00,0.00,0.00,10.38,1.17
1941-11-02,5.6,-1.0,2.4,0.80,0.80,0.00,4.69,0.58
1941-11-03,6.1,0.8,3.1,2.70,2.70,0.00,2.56,0.37
1941-11-04,7.6,1.2,4.8,1.10,1.10,0.00,6.20,0.76
1941-11-05,8.1,1.2,4.3,0.60,0.60,0.00,4.14,0.96
1941-11-06,10.2,1.3,5.4,0.00,0.00,0.00,9.70,1.69
1941-11-07,12.3,-0.6,4.2,0.00,0.00,0.00,9.19,1.22
1941-11-08,14.3,1.3,6.4,0.00,0.00,0.00,9.63,1.31
1941-11-09,10.5,1.3,5.8,0.00,0.00,0.00,5.70,0.73
1941-11-10,9.1,6.4,7.9,5.70,5.70,0.00,1.61,0.36
1941-11-11,10.4,6.3,8.1,7.70,7.70,0.00,0.77,0.27
1941-11-12,13.3,8.8,10.8,18.00,18.00,0.00,1.07,0.40
1941-11-13,13.5,10.9,12.3,25.40,25.40,0.00,1.35,0.64
1941-11-14,10.2,2.0,6.0,19.70,19.40,0.21,1.56,0.30
1941-11-15,3.1,0.5,1.5,0.60,0.00,0.42,3.88,0.51
1941-11-16,5.8,0.7,3.8,0.90,0.90,0.00,2.76,0.42
1941-11-17,8.0,0.7,4.3,0.40,0.40,0.00,6.60,0.69
1941-11-18,11.6,0.9,4.9,0.00,0.00,0.00,7.19,0.85
1941-11-19,10.5,-0.5,4.6,0.00,0.00,0.00,7.30,0.84
1941-11-20,11.4,3.2,6.7,0.00,0.00,0.00,5.91,0.77
1941-11-21,9.2,2.1,6.0,0.00,0.00,0.00,3.76,0.52
1941-11-22,10.8,5.4,7.9,0.30,0.30,0.00,5.70,0.69
1941-11-23,9.0,7.3,8.2,0.00,0.00,0.00,1.62,0.34
1941-11-24,9.8,5.3,7.5,0.00,0.00,0.00,4.00,0.54
1941-11-25,9.4,3.2,6.2,0.00,0.00,0.00,5.67,0.67
1941-11-26,6.9,3.8,5.4,0.20,0.20,0.00,4.29,0.53
1941-11-27,4.8,2.2,3.8,0.00,0.00,0.00,4.56,0.51
1941-11-28,3.5,1.5,2.7,0.10,0.00,0.07,4.21,0.59
1941-11-29,3.0,-1.8,1.3,0.00,0.00,0.00,4.23,0.62
1941-11-30,0.7,-2.6,-1.0,0.00,0.00,0.00,6.83,0.58
1941-12-01,1.8,-4.2,-1.5,0.00,0.00,0.00,7.13,0.58
1941-12-02,3.6,-4.6,-0.6,0.00,0.00,0.00,6.79,0.64
1941-12-03,7.3,-2.6,1.1,0.00,0.00,0.00,6.96,0.73
1941-12-04,6.3,-3.3,0.6,0.00,0.00,0.00,6.98,0.67
